date,pos_edges,neg_edges,sent_edges,pos_sparsified,neg_sparsified,sent_sparsified,pos_max_deg,neg_max_deg,sent_max_deg,sent_vs_price_jaccard,jac_pos_prev,jac_neg_prev,jac_sent_prev
2020-01-27,59,0,49,False,False,False,10,0,10,0.08,0.5161290322580645,1.0,0.7407407407407407
2020-01-28,33,1,48,True,False,False,5,1,9,0.05128205128205128,0.559322033898305,0.0,0.8653846153846154
2020-01-29,28,1,45,True,False,False,5,1,10,0.05714285714285714,0.6052631578947368,1.0,0.7547169811320755
2020-01-30,45,0,44,False,False,False,9,0,9,0.03488372093023256,0.40384615384615385,0.0,0.8541666666666666
2020-01-31,28,0,43,True,False,False,5,0,8,0.028985507246376812,0.46,1.0,0.7755102040816326
2020-02-03,27,0,34,True,False,False,5,0,7,0.08928571428571429,0.5277777777777778,1.0,0.6041666666666666
2020-02-04,27,0,33,True,False,False,5,0,6,0.05263157894736842,0.6363636363636364,1.0,0.5952380952380952
2020-02-05,28,0,40,True,False,False,5,0,6,0.046153846153846156,0.5277777777777778,1.0,0.5869565217391305
2020-02-06,27,0,42,True,False,False,5,0,7,0.014705882352941176,0.71875,1.0,0.673469387755102
2020-02-07,27,0,46,True,False,False,5,0,9,0.028169014084507043,0.7419354838709677,1.0,0.6923076923076923
2020-02-10,27,0,50,True,False,False,5,0,9,0.0,0.7419354838709677,1.0,0.7142857142857143
2020-02-11,26,0,45,True,False,False,5,0,8,0.014285714285714285,0.6060606060606061,1.0,0.7592592592592593
2020-02-12,27,0,42,True,False,False,5,0,9,0.0,0.7096774193548387,1.0,0.8913043478260869
2020-02-13,25,0,40,True,False,False,5,0,8,0.0,0.8571428571428571,1.0,0.673469387755102
2020-02-14,47,0,44,False,False,False,10,0,9,0.011111111111111112,0.44,1.0,0.8260869565217391
2020-02-18,45,0,43,False,False,False,10,0,9,0.0,0.8775510204081632,1.0,0.7755102040816326
2020-02-19,40,0,43,False,False,False,10,0,9,0.0,0.8085106382978723,1.0,0.8297872340425532
2020-02-20,36,0,42,False,False,False,9,0,9,0.012987012987012988,0.8536585365853658,1.0,0.7
2020-02-21,39,0,41,False,False,False,9,0,8,0.0,0.7857142857142857,1.0,0.66
2020-02-24,29,0,40,True,False,False,5,0,9,0.014705882352941176,0.4782608695652174,1.0,0.6875
2020-02-25,29,0,41,True,False,False,5,0,8,0.029411764705882353,0.5675675675675675,1.0,0.6530612244897959
2020-02-26,34,0,35,True,False,False,5,0,8,0.014705882352941176,0.75,1.0,0.5833333333333334
2020-02-27,34,0,42,True,False,False,5,0,8,0.02702702702702703,0.5813953488372093,1.0,0.54
2020-02-28,39,0,48,True,False,False,5,0,8,0.0875,0.46,1.0,0.5254237288135594
2020-03-02,40,0,41,True,False,False,5,0,9,0.08,0.6458333333333334,1.0,0.78
2020-03-03,40,0,51,True,False,False,5,0,10,0.07058823529411765,0.6,1.0,0.6727272727272727
2020-03-04,40,0,52,True,False,False,5,0,9,0.033707865168539325,0.5094339622641509,1.0,0.8070175438596491
2020-03-05,39,0,56,True,False,False,5,0,10,0.04395604395604396,0.6122448979591837,1.0,0.8
2020-03-06,37,0,22,True,False,True,5,0,4,0.03508771929824561,0.6521739130434783,1.0,0.3448275862068966
2020-03-09,40,0,24,True,False,True,5,0,4,0.03225806451612903,0.5098039215686274,1.0,0.3939393939393939
2020-03-10,40,0,27,True,False,True,5,0,5,0.015151515151515152,0.6326530612244898,1.0,0.5
2020-03-11,41,0,29,True,False,True,5,0,5,0.029411764705882353,0.6875,1.0,0.5555555555555556
2020-03-12,34,0,26,True,False,True,5,0,5,0.05263157894736842,0.5957446808510638,1.0,0.71875
2020-03-13,35,0,25,True,False,True,5,0,4,0.034482758620689655,0.5681818181818182,1.0,0.7
2020-03-16,34,0,31,True,False,True,5,0,5,0.015625,0.6046511627906976,1.0,0.6470588235294118
2020-03-17,39,0,31,True,False,True,5,0,5,0.014492753623188406,0.5869565217391305,1.0,0.7714285714285715
2020-03-18,40,0,31,True,False,True,5,0,5,0.014285714285714285,0.6122448979591837,1.0,0.631578947368421
2020-03-19,42,0,30,True,False,True,5,0,5,0.02857142857142857,0.5471698113207547,1.0,0.6486486486486487
2020-03-20,41,0,38,True,False,True,5,0,5,0.039473684210526314,0.66,1.0,0.5813953488372093
2020-03-23,40,0,35,True,False,True,5,0,5,0.056338028169014086,0.62,1.0,0.6590909090909091
2020-03-24,38,0,34,True,False,True,5,0,5,0.058823529411764705,0.6595744680851063,1.0,0.725
2020-03-25,38,0,31,True,False,True,5,0,5,0.045454545454545456,0.6521739130434783,1.0,0.625
2020-03-26,37,0,32,True,False,True,5,0,5,0.045454545454545456,0.9230769230769231,1.0,0.6153846153846154
2020-03-27,36,0,36,True,False,True,5,0,5,0.058823529411764705,0.825,1.0,0.7
2020-03-30,36,0,37,True,False,True,5,0,5,0.08955223880597014,0.8,1.0,0.8717948717948718
2020-03-31,36,0,35,True,False,True,5,0,5,0.09230769230769231,0.9459459459459459,1.0,0.7142857142857143
2020-04-01,34,0,32,True,False,True,5,0,5,0.047619047619047616,0.8421052631578947,1.0,0.717948717948718
2020-04-02,33,0,33,True,False,True,5,0,5,0.047619047619047616,0.9705882352941176,1.0,0.7105263157894737
2020-04-03,32,0,31,True,False,True,5,0,5,0.06779661016949153,0.9117647058823529,1.0,0.6410256410256411
2020-04-06,34,0,29,True,False,True,5,0,5,0.08620689655172414,0.65,1.0,0.7142857142857143
2020-04-07,34,0,28,True,False,True,5,0,5,0.08771929824561403,0.7435897435897436,1.0,0.5
2020-04-08,36,0,30,True,False,True,5,0,5,0.03125,0.7948717948717948,1.0,0.6111111111111112
2020-04-09,36,0,32,True,False,True,5,0,5,0.030303030303030304,0.7560975609756098,1.0,0.6756756756756757
2020-04-13,36,0,30,True,False,True,5,0,5,0.03125,0.6744186046511628,1.0,0.7714285714285715
2020-04-14,43,0,34,True,False,True,5,0,5,0.02666666666666667,0.717391304347826,1.0,0.4222222222222222
2020-04-15,42,0,33,True,False,True,5,0,5,0.0273972602739726,0.7,1.0,0.5952380952380952
2020-04-16,38,0,32,True,False,True,5,0,5,0.04477611940298507,0.8181818181818182,1.0,0.5853658536585366
2020-04-17,40,0,31,True,False,True,5,0,5,0.04411764705882353,0.625,1.0,0.575
2020-04-20,41,0,31,True,False,True,5,0,5,0.058823529411764705,0.6875,1.0,0.5897435897435898
2020-04-21,37,0,27,True,False,True,5,0,5,0.06666666666666667,0.5294117647058824,1.0,0.5263157894736842
2020-04-22,40,0,34,True,False,True,5,0,5,0.04225352112676056,0.75,1.0,0.6944444444444444
2020-04-23,38,0,35,True,False,True,5,0,5,0.04285714285714286,0.813953488372093,1.0,0.725
2020-04-24,36,0,34,True,False,True,5,0,5,0.04477611940298507,0.7619047619047619,1.0,0.5681818181818182
2020-04-27,40,0,31,True,False,True,5,0,5,0.028985507246376812,0.6888888888888889,1.0,0.625
2020-04-28,41,0,34,True,False,True,5,0,5,0.041666666666666664,0.8,1.0,0.7567567567567568
2020-04-29,43,0,30,True,False,True,5,0,5,0.04285714285714286,0.7872340425531915,1.0,0.5609756097560976
2020-04-30,42,0,29,True,False,True,5,0,4,0.04411764705882353,0.8085106382978723,1.0,0.5128205128205128
2020-05-01,47,0,27,True,False,True,5,0,4,0.0136986301369863,0.8163265306122449,1.0,0.6
2020-05-04,45,0,25,True,False,True,5,0,4,0.029411764705882353,0.84,1.0,0.6774193548387096
2020-05-05,44,0,39,True,False,False,5,0,7,0.07792207792207792,0.7450980392156863,1.0,0.4883720930232558
2020-05-06,42,0,38,True,False,False,5,0,7,0.08108108108108109,0.8695652173913043,1.0,0.6382978723404256
2020-05-07,44,0,31,True,False,False,5,0,7,0.07142857142857142,0.7551020408163265,1.0,0.7692307692307693
2020-05-08,47,1,34,True,False,False,5,1,7,0.09333333333333334,0.5964912280701754,0.0,0.6666666666666666
2020-05-11,45,2,35,True,False,False,5,2,6,0.09333333333333334,0.7358490566037735,0.5,0.6829268292682927
2020-05-12,38,2,44,True,False,False,5,2,7,0.10526315789473684,0.6274509803921569,0.3333333333333333,0.7555555555555555
2020-05-13,40,1,37,True,False,False,5,1,6,0.08333333333333333,0.625,0.5,0.6530612244897959
2020-05-14,39,1,35,True,False,False,5,1,6,0.07142857142857142,0.717391304347826,1.0,0.6744186046511628
2020-05-15,31,0,32,True,False,False,5,0,5,0.06779661016949153,0.627906976744186,0.0,0.717948717948718
2020-05-18,34,0,32,True,False,False,5,0,6,0.03125,0.7567567567567568,1.0,0.6842105263157895
2020-05-19,36,0,29,True,False,False,5,0,5,0.031746031746031744,0.6666666666666666,1.0,0.7428571428571429
2020-05-20,36,0,34,True,False,False,5,0,5,0.029411764705882353,0.7560975609756098,1.0,0.575
2020-05-21,31,0,41,True,False,False,5,0,7,0.02857142857142857,0.6341463414634146,1.0,0.6304347826086957
2020-05-22,32,0,47,True,False,False,5,0,8,0.01282051282051282,0.8,1.0,0.6923076923076923
2020-05-26,34,0,46,True,False,False,5,0,9,0.03896103896103896,0.5714285714285714,1.0,0.6909090909090909
2020-05-27,35,0,47,True,False,False,5,0,10,0.012345679012345678,0.6829268292682927,1.0,0.7222222222222222
2020-05-28,35,0,51,True,False,False,5,0,10,0.011764705882352941,0.6666666666666666,1.0,0.7818181818181819
2020-05-29,39,0,29,True,False,True,5,0,5,0.014925373134328358,0.6818181818181818,1.0,0.45454545454545453
2020-06-01,37,0,51,True,False,False,5,0,10,0.03529411764705882,0.8536585365853658,1.0,0.5094339622641509
2020-06-02,36,0,52,True,False,False,5,0,10,0.03529411764705882,0.6976744186046512,1.0,0.6885245901639344
2020-06-03,38,0,28,True,False,True,5,0,5,0.015384615384615385,0.8974358974358975,1.0,0.42857142857142855
2020-06-04,41,0,28,True,False,True,5,0,5,0.06153846153846154,0.717391304347826,1.0,0.696969696969697
2020-06-05,41,0,31,True,False,True,5,0,5,0.058823529411764705,0.782608695652174,1.0,0.7352941176470589
2020-06-08,40,0,30,True,False,True,5,0,5,0.029411764705882353,0.8409090909090909,1.0,0.6944444444444444
2020-06-09,40,0,30,True,False,True,5,0,4,0.014492753623188406,0.8604651162790697,1.0,0.7647058823529411
2020-06-10,36,0,57,True,False,False,5,0,10,0.10714285714285714,0.7674418604651163,1.0,0.38095238095238093
2020-06-11,42,0,43,True,False,False,5,0,9,0.04938271604938271,0.6956521739130435,1.0,0.5625
2020-06-12,42,0,40,True,False,False,5,0,8,0.07894736842105263,0.8666666666666667,1.0,0.6938775510204082
2020-06-15,43,0,44,True,False,False,5,0,9,0.04819277108433735,0.9318181818181818,1.0,0.5272727272727272
2020-06-16,45,0,25,True,False,True,5,0,5,0.04477611940298507,0.8333333333333334,1.0,0.5333333333333333
2020-06-17,44,0,19,True,False,True,5,0,4,0.06779661016949153,0.9347826086956522,1.0,0.6296296296296297
2020-06-18,47,0,21,True,False,True,5,0,5,0.07936507936507936,0.8571428571428571,1.0,0.6666666666666666
2020-06-19,42,0,30,True,False,False,5,0,9,0.09090909090909091,0.8163265306122449,1.0,0.34210526315789475
2020-06-22,42,0,28,True,False,False,5,0,10,0.07692307692307693,0.9090909090909091,1.0,0.8709677419354839
2020-06-23,46,0,19,True,False,False,5,0,7,0.06557377049180328,0.7959183673469388,1.0,0.5161290322580645
2020-06-24,44,0,18,True,False,False,5,0,8,0.01639344262295082,0.6981132075471698,1.0,0.6818181818181818
2020-06-25,37,0,16,True,False,False,5,0,7,0.0392156862745098,0.5882352941176471,1.0,0.7894736842105263
2020-06-26,39,0,11,True,False,False,5,0,5,0.041666666666666664,0.6170212765957447,1.0,0.6875
2020-06-29,36,0,10,True,False,False,5,0,4,0.022222222222222223,0.7441860465116279,1.0,0.75
2020-06-30,39,0,10,True,False,False,5,0,4,0.020833333333333332,0.7441860465116279,1.0,0.8181818181818182
2020-07-01,34,0,11,True,False,False,5,0,5,0.046511627906976744,0.7380952380952381,1.0,0.75
2020-07-02,36,0,12,True,False,False,5,0,5,0.043478260869565216,0.6666666666666666,1.0,0.6428571428571429
2020-07-06,35,0,11,True,False,False,5,0,5,0.06976744186046512,0.6904761904761905,1.0,0.7692307692307693
2020-07-07,37,0,13,True,False,False,5,0,5,0.06382978723404255,0.5652173913043478,1.0,0.7142857142857143
2020-07-08,36,0,12,True,False,False,5,0,5,0.09090909090909091,0.825,1.0,0.5625
2020-07-09,30,0,14,True,False,False,5,0,5,0.1282051282051282,0.5,1.0,0.8571428571428571
2020-07-10,33,0,11,True,False,False,5,0,5,0.1,0.6153846153846154,1.0,0.5625
2020-07-13,36,0,8,True,False,False,5,0,4,0.047619047619047616,0.6428571428571429,1.0,0.5833333333333334
2020-07-14,35,0,8,True,False,False,5,0,5,0.04878048780487805,0.6904761904761905,1.0,0.7777777777777778
2020-07-15,38,0,7,True,False,False,5,0,4,0.046511627906976744,0.8717948717948718,1.0,0.6666666666666666
2020-07-16,36,0,12,True,False,False,5,0,5,0.11627906976744186,0.9473684210526315,1.0,0.5833333333333334
2020-07-17,33,0,11,True,False,False,5,0,3,0.1282051282051282,0.6829268292682927,1.0,0.5333333333333333
2020-07-20,37,0,10,True,False,False,5,0,3,0.044444444444444446,0.7073170731707317,1.0,0.75
2020-07-21,42,0,10,True,False,False,5,0,3,0.04,0.6808510638297872,1.0,0.8181818181818182
2020-07-22,43,0,9,True,False,False,5,0,4,0.04,0.7708333333333334,1.0,0.35714285714285715
2020-07-23,43,0,13,True,False,False,5,0,4,0.05660377358490566,0.72,1.0,0.5714285714285714
2020-07-24,42,0,15,True,False,False,5,0,5,0.05555555555555555,0.8085106382978723,1.0,0.75
2020-07-27,49,0,11,False,False,False,9,0,4,0.07142857142857142,0.5964912280701754,1.0,0.625
2020-07-28,51,0,13,False,False,False,8,0,5,0.03225806451612903,0.7543859649122807,1.0,0.7142857142857143
2020-07-29,45,0,14,False,False,False,6,0,5,0.03508771929824561,0.7454545454545455,1.0,0.8
2020-07-30,51,0,12,False,False,False,8,0,4,0.03278688524590164,0.8461538461538461,1.0,0.7333333333333333
2020-07-31,43,0,12,False,False,False,8,0,4,0.018518518518518517,0.7407407407407407,1.0,1.0
2020-08-03,36,0,12,False,False,False,9,0,5,0.02127659574468085,0.7555555555555555,1.0,0.6
2020-08-04,30,0,7,False,False,False,7,0,3,0.0,0.7837837837837838,1.0,0.46153846153846156
2020-08-05,28,0,5,False,False,False,6,0,2,0.03125,0.6111111111111112,1.0,0.3333333333333333
2020-08-06,22,0,3,False,False,False,5,0,2,0.041666666666666664,0.7241379310344828,1.0,0.6
2020-08-07,20,0,3,False,False,False,4,0,1,0.0,0.5555555555555556,1.0,0.5
2020-08-10,20,0,6,False,False,False,4,0,3,0.08333333333333333,0.6666666666666666,1.0,0.5
2020-08-11,18,0,5,False,False,False,4,0,3,0.045454545454545456,0.7272727272727273,1.0,0.8333333333333334
2020-08-12,25,0,3,False,False,False,6,0,2,0.037037037037037035,0.72,1.0,0.14285714285714285
2020-08-13,26,0,6,False,False,False,6,0,2,0.03225806451612903,0.8888888888888888,1.0,0.5
2020-08-14,26,2,8,False,False,False,6,2,3,0.02857142857142857,0.9259259259259259,0.0,0.75
2020-08-17,25,3,9,False,False,False,5,2,4,0.027777777777777776,0.7,0.6666666666666666,0.7
2020-08-18,21,2,7,False,False,False,4,2,4,0.034482758620689655,0.7037037037037037,0.6666666666666666,0.7777777777777778
2020-08-19,23,1,5,False,False,False,4,1,3,0.03571428571428571,0.76,0.5,0.7142857142857143
2020-08-20,24,2,4,False,False,False,4,2,2,0.034482758620689655,0.7407407407407407,0.5,0.5
2020-08-21,23,2,5,False,False,False,5,2,3,0.034482758620689655,0.88,1.0,0.5
2020-08-24,29,1,4,False,False,False,6,1,2,0.030303030303030304,0.5294117647058824,0.5,0.5
2020-08-25,29,1,6,False,False,False,6,1,2,0.058823529411764705,0.8125,1.0,0.6666666666666666
2020-08-26,31,2,5,False,False,False,7,2,3,0.08571428571428572,0.6216216216216216,0.0,0.5714285714285714
2020-08-27,30,4,6,False,False,False,7,2,3,0.05263157894736842,0.8484848484848485,0.5,0.8333333333333334
2020-08-28,31,5,7,False,False,False,7,3,4,0.023809523809523808,0.8484848484848485,0.8,0.625
2020-08-31,34,5,8,False,False,False,7,3,4,0.044444444444444446,0.8055555555555556,1.0,0.875
2020-09-01,37,2,10,False,False,False,6,2,3,0.0425531914893617,0.7317073170731707,0.4,0.5
2020-09-02,47,5,9,False,False,False,8,3,3,0.016666666666666666,0.7142857142857143,0.4,0.5833333333333334
2020-09-03,46,1,9,True,False,False,5,1,3,0.037037037037037035,0.576271186440678,0.2,0.6363636363636364
2020-09-04,42,0,10,True,False,False,5,0,3,0.061224489795918366,0.7254901960784313,0.0,0.7272727272727273
2020-09-08,46,0,11,True,False,False,5,0,5,0.05555555555555555,0.6923076923076923,1.0,0.75
2020-09-09,44,0,10,True,False,False,5,0,4,0.058823529411764705,0.9148936170212766,1.0,0.75
2020-09-10,44,0,11,True,False,False,5,0,4,0.057692307692307696,0.8333333333333334,1.0,0.9090909090909091
2020-09-11,45,0,9,True,False,False,5,0,4,0.058823529411764705,0.8541666666666666,1.0,0.8181818181818182
2020-09-14,46,0,4,True,False,False,5,0,2,0.06382978723404255,0.8958333333333334,1.0,0.4444444444444444
2020-09-15,43,0,5,True,False,False,5,0,2,0.043478260869565216,0.6792452830188679,1.0,0.5
2020-09-16,41,0,7,True,False,False,5,0,3,0.043478260869565216,0.6153846153846154,1.0,0.7142857142857143
2020-09-17,39,0,7,True,False,False,5,0,4,0.022222222222222223,0.8604651162790697,1.0,0.75
2020-09-18,40,0,4,True,False,False,5,0,3,0.023255813953488372,0.6458333333333334,1.0,0.2222222222222222
2020-09-21,47,0,5,True,False,False,5,0,3,0.0196078431372549,0.7058823529411765,1.0,0.8
2020-09-22,45,0,5,True,False,False,5,0,3,0.02040816326530612,0.7037037037037037,1.0,1.0
2020-09-23,47,0,6,True,False,False,5,0,3,0.019230769230769232,0.84,1.0,0.8333333333333334
2020-09-24,45,0,6,True,False,False,5,0,4,0.02,0.7692307692307693,1.0,0.7142857142857143
2020-09-25,43,0,5,True,False,False,5,0,3,0.02127659574468085,0.6296296296296297,1.0,0.8333333333333334
2020-09-28,46,0,6,True,False,False,5,0,3,0.04,0.8163265306122449,1.0,0.8333333333333334
2020-09-29,44,0,6,True,False,False,5,0,3,0.02040816326530612,0.9148936170212766,1.0,0.5
2020-09-30,44,0,6,True,False,False,5,0,3,0.041666666666666664,0.660377358490566,1.0,0.7142857142857143
2020-10-01,40,0,6,True,False,False,5,0,3,0.022222222222222223,0.68,1.0,0.7142857142857143
2020-10-02,42,0,7,True,False,False,5,0,3,0.020833333333333332,0.6078431372549019,1.0,0.8571428571428571
2020-10-05,42,0,9,True,False,False,5,0,4,0.02,0.75,1.0,0.7777777777777778
2020-10-06,45,0,9,True,False,False,5,0,4,0.0,0.7755102040816326,1.0,1.0
2020-10-07,44,0,11,True,False,False,5,0,4,0.018518518518518517,0.7115384615384616,1.0,0.6666666666666666
2020-10-08,45,0,11,True,False,False,5,0,4,0.01818181818181818,0.8936170212765957,1.0,0.6923076923076923
2020-10-09,47,0,14,True,False,False,5,0,5,0.03389830508474576,0.7692307692307693,1.0,0.6666666666666666
2020-10-12,47,0,16,True,False,False,5,0,6,0.03278688524590164,0.7735849056603774,1.0,0.7647058823529411
2020-10-13,43,0,14,True,False,False,5,0,6,0.03636363636363636,0.6363636363636364,1.0,0.875
2020-10-14,42,0,13,True,False,False,5,0,6,0.057692307692307696,0.7,1.0,0.9285714285714286
2020-10-15,47,0,14,True,False,False,5,0,6,0.07017543859649122,0.7450980392156863,1.0,0.9285714285714286
2020-10-16,48,0,13,True,False,False,5,0,5,0.05172413793103448,0.6666666666666666,1.0,0.9285714285714286
2020-10-19,46,0,12,True,False,False,5,0,4,0.03571428571428571,0.7407407407407407,1.0,0.6666666666666666
2020-10-20,45,0,11,True,False,False,5,0,4,0.037037037037037035,0.6545454545454545,1.0,0.9166666666666666
2020-10-21,73,0,8,False,False,False,10,0,3,0.02531645569620253,0.5733333333333334,1.0,0.46153846153846156
2020-10-22,45,0,8,True,False,False,5,0,3,0.019230769230769232,0.6164383561643836,1.0,1.0
2020-10-23,43,0,9,True,False,False,5,0,3,0.0,0.6923076923076923,1.0,0.7
2020-10-26,46,0,6,True,False,False,5,0,3,0.0,0.7450980392156863,1.0,0.5
2020-10-27,47,0,6,True,False,False,5,0,3,0.0,0.7547169811320755,1.0,0.7142857142857143
2020-10-28,42,0,6,True,False,False,5,0,3,0.02127659574468085,0.7115384615384616,1.0,0.7142857142857143
2020-10-29,43,0,6,True,False,False,5,0,4,0.020833333333333332,0.7,1.0,0.7142857142857143
2020-10-30,41,0,6,True,False,False,5,0,4,0.021739130434782608,0.7142857142857143,1.0,1.0
2020-11-02,42,0,5,True,False,False,5,0,3,0.021739130434782608,0.7291666666666666,1.0,0.5714285714285714
2020-11-03,43,0,3,True,False,False,5,0,2,0.022222222222222223,0.7,1.0,0.6
2020-11-04,47,0,2,True,False,False,5,0,1,0.020833333333333332,0.5,1.0,0.6666666666666666
2020-11-05,44,0,3,True,False,False,5,0,1,0.021739130434782608,0.7169811320754716,1.0,0.6666666666666666
2020-11-06,43,0,6,True,False,False,5,0,2,0.0425531914893617,0.7755102040816326,1.0,0.5
2020-11-09,42,1,5,True,False,False,5,1,2,0.043478260869565216,0.3492063492063492,0.0,0.5714285714285714
2020-11-10,41,1,12,True,False,False,5,1,5,0.058823529411764705,0.6274509803921569,1.0,0.4166666666666667
2020-11-11,41,1,15,True,False,False,5,1,5,0.05555555555555555,0.9523809523809523,1.0,0.8
2020-11-12,42,1,10,True,False,False,5,1,4,0.06,0.9302325581395349,1.0,0.5625
2020-11-13,42,1,15,True,False,False,5,1,5,0.07407407407407407,0.9534883720930233,1.0,0.47058823529411764
2020-11-16,42,2,12,True,False,False,5,2,4,0.07692307692307693,0.9090909090909091,0.5,0.5882352941176471
2020-11-17,43,2,7,True,False,False,5,2,3,0.04,0.8888888888888888,1.0,0.5833333333333334
2020-11-18,46,1,8,True,False,False,5,1,3,0.03773584905660377,0.78,0.0,0.875
2020-11-19,47,1,9,True,False,False,5,1,3,0.03636363636363636,0.8235294117647058,1.0,0.8888888888888888
2020-11-20,46,1,11,True,False,False,5,1,4,0.07407407407407407,0.8979591836734694,1.0,0.5384615384615384
2020-11-23,44,2,11,True,False,False,5,2,4,0.07547169811320754,0.8,0.5,0.8333333333333334
2020-11-24,48,1,10,True,False,False,5,1,3,0.05357142857142857,0.84,0.5,0.6153846153846154
2020-11-25,80,4,8,False,False,False,10,3,3,0.033707865168539325,0.6,0.25,0.8
2020-11-27,83,7,6,False,False,False,10,3,3,0.02127659574468085,0.9404761904761905,0.5714285714285714,0.75
2020-11-30,87,14,8,False,False,False,10,4,3,0.02830188679245283,0.9101123595505618,0.5,0.75
2020-12-01,88,17,8,False,False,False,10,6,4,0.018018018018018018,0.9021739130434783,0.7222222222222222,0.6
2020-12-02,85,27,8,False,False,False,10,7,4,0.02564102564102564,0.9438202247191011,0.5172413793103449,0.6
2020-12-03,84,18,7,False,False,False,10,6,4,0.02830188679245283,0.8777777777777778,0.6666666666666666,0.875
2020-12-04,32,29,8,True,False,False,5,8,5,0.045454545454545456,0.38095238095238093,0.6206896551724138,0.875
2020-12-07,35,27,9,True,False,False,5,9,4,0.04411764705882353,0.8611111111111112,0.8666666666666667,0.7
2020-12-08,45,1,9,False,False,False,9,1,4,0.057692307692307696,0.45454545454545453,0.037037037037037035,1.0
2020-12-09,55,0,9,False,False,False,10,0,4,0.04918032786885246,0.639344262295082,0.0,1.0
2020-12-10,46,0,11,False,False,False,10,0,4,0.07547169811320754,0.711864406779661,1.0,0.6666666666666666
2020-12-11,39,0,8,False,False,False,8,0,4,0.044444444444444446,0.7708333333333334,1.0,0.7272727272727273
2020-12-14,37,1,7,False,False,False,9,1,3,0.046511627906976744,0.7674418604651163,0.0,0.6666666666666666
2020-12-15,34,1,9,False,False,False,8,1,3,0.047619047619047616,0.8205128205128205,1.0,0.45454545454545453
2020-12-16,34,1,8,False,False,False,8,1,3,0.04878048780487805,0.8378378378378378,1.0,0.5454545454545454
2020-12-17,34,1,6,False,False,False,8,1,2,0.05128205128205128,0.7894736842105263,1.0,0.75
2020-12-18,34,1,5,False,False,False,8,1,2,0.05263157894736842,0.8888888888888888,1.0,0.8333333333333334
2020-12-21,28,1,6,False,False,False,6,1,3,0.06060606060606061,0.631578947368421,1.0,0.8333333333333334
2020-12-22,28,0,6,False,False,False,7,0,3,0.0625,0.8666666666666667,0.0,1.0
2020-12-23,22,2,7,False,False,False,5,1,3,0.06896551724137931,0.6129032258064516,0.0,0.625
2020-12-24,23,2,10,False,False,False,4,1,5,0.0,0.7307692307692307,1.0,0.4166666666666667
2020-12-28,22,2,10,False,False,False,4,1,6,0.030303030303030304,0.875,1.0,0.8181818181818182
2020-12-29,22,4,7,False,False,False,3,2,5,0.03125,0.9130434782608695,0.5,0.7
2020-12-30,19,5,7,False,False,False,3,3,4,0.03333333333333333,0.8636363636363636,0.8,0.75
2020-12-31,19,2,7,False,False,False,5,2,3,0.0,0.7272727272727273,0.4,0.5555555555555556
2021-01-04,26,0,6,False,False,False,5,0,4,0.03225806451612903,0.6071428571428571,0.0,0.625
2021-01-05,23,0,6,False,False,False,6,0,3,0.0,0.6333333333333333,1.0,0.5
2021-01-06,35,1,6,False,False,False,8,1,3,0.024390243902439025,0.45,0.0,0.7142857142857143
2021-01-07,38,0,8,False,False,False,8,0,4,0.045454545454545456,0.6590909090909091,0.0,0.75
2021-01-08,38,1,6,False,False,False,10,1,3,0.07142857142857142,0.7272727272727273,0.0,0.75
2021-01-11,44,1,6,False,False,False,10,1,3,0.04081632653061224,0.8222222222222222,0.0,0.5
2021-01-12,43,1,5,False,False,False,10,1,2,0.0,0.9333333333333333,1.0,0.5714285714285714
2021-01-13,39,0,7,False,False,False,7,0,3,0.0,0.7083333333333334,0.0,0.7142857142857143
2021-01-14,36,0,8,False,False,False,7,0,3,0.0,0.875,1.0,0.6666666666666666
2021-01-15,37,0,6,False,False,False,7,0,3,0.023809523809523808,0.7380952380952381,1.0,0.75
2021-01-19,33,0,5,False,False,False,7,0,3,0.0,0.75,1.0,0.375
2021-01-20,45,0,6,False,False,False,7,0,4,0.04081632653061224,0.7333333333333333,1.0,0.5714285714285714
2021-01-21,47,0,6,False,False,False,8,0,3,0.06,0.8775510204081632,1.0,0.7142857142857143
2021-01-22,46,1,10,False,False,False,8,1,6,0.07547169811320754,0.86,0.0,0.6
2021-01-25,43,1,14,False,False,False,8,1,7,0.07407407407407407,0.8163265306122449,1.0,0.7142857142857143
2021-01-26,38,1,15,False,False,False,6,1,7,0.058823529411764705,0.8,1.0,0.8125
2021-01-27,48,1,13,False,False,False,7,1,6,0.05084745762711865,0.6538461538461539,1.0,0.75
2021-01-28,43,1,14,False,False,False,7,1,6,0.017543859649122806,0.75,1.0,0.6875
2021-01-29,45,0,14,False,False,False,8,0,6,0.017241379310344827,0.76,0.0,1.0
2021-02-01,47,0,11,False,False,False,7,0,6,0.017543859649122806,0.803921568627451,1.0,0.7857142857142857
2021-02-02,53,0,9,False,False,False,8,0,4,0.03333333333333333,0.7241379310344828,1.0,0.8181818181818182
2021-02-03,51,0,10,False,False,False,8,0,4,0.05172413793103448,0.7627118644067796,1.0,0.5833333333333334
2021-02-04,37,0,10,False,False,False,7,0,4,0.021739130434782608,0.4915254237288136,1.0,0.6666666666666666
2021-02-05,38,0,10,False,False,False,7,0,3,0.02127659574468085,0.875,1.0,0.6666666666666666
2021-02-08,37,0,8,False,False,False,7,0,3,0.022727272727272728,0.8292682926829268,1.0,0.6363636363636364
